entity,date,bank_account,contra_account,amount,kind
au,27/03/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-42000.0,transfer
au,20/03/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-28000.0,transfer
au,17/02/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-20000.0,transfer
au,28/01/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-12000.0,transfer
au,27/01/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,16/01/2026,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,01/12/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-18000.0,transfer
au,20/11/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,19/11/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-4000.0,transfer
au,18/11/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-5000.0,transfer
au,17/11/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-7500.0,transfer
au,30/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-18000.0,transfer
au,29/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-6000.0,transfer
au,28/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-8500.0,transfer
au,27/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-34000.0,transfer
au,13/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,07/10/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-1542.75,transfer
au,27/09/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-7000.0,transfer
au,24/09/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-12000.0,transfer
au,22/09/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-4500.0,transfer
au,17/09/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-12000.0,transfer
au,03/09/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,05/08/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-8000.0,transfer
au,30/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-13000.0,transfer
au,28/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-30000.0,transfer
au,18/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-9000.0,transfer
au,17/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-3000.0,transfer
au,14/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-4000.0,transfer
au,09/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-20.16,transfer
au,08/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,08/07/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-5000.0,transfer
au,20/06/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-12000.0,transfer
au,18/06/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,17/06/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,16/06/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-4500.0,transfer
au,05/06/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-20000.0,transfer
au,29/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,27/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,22/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-20000.0,transfer
au,16/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-5000.0,transfer
au,15/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,01/05/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-5000.0,transfer
au,30/04/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,14/04/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-29.4,transfer
au,14/04/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-20.0,transfer
au,02/04/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,02/04/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-20000.0,transfer
au,20/03/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,14/03/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-9000.0,transfer
au,07/03/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,04/03/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-5000.0,transfer
au,26/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-50000.0,transfer
au,25/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,19/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,12/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-7500.0,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-92.72,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-60.0,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-52.07,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-39.62,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-33.0,transfer
au,07/02/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-32.64,transfer
au,31/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,28/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-10000.0,transfer
au,24/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-25000.0,transfer
au,23/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-35000.0,transfer
au,21/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-15000.0,transfer
au,21/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-70000.0,transfer
au,13/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-30000.0,transfer
au,10/01/2025,1100 Stripe - Clearing Account,Operating Expenses:Bank Fees,-2.0,transfer
au,08/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-65000.0,transfer
au,03/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-45000.0,transfer
au,02/01/2025,1100 Stripe - Clearing Account,1101 Savings (7311),-45000.0,transfer
au,31/12/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-440941.06,transfer
au,31/12/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-245000.0,transfer
au,30/11/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-417395.51,transfer
au,30/11/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-192000.0,transfer
au,31/10/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-335113.65,transfer
au,31/10/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-195000.0,transfer
au,30/09/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-235621.16,transfer
au,30/09/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-119500.0,transfer
au,31/08/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-57185.71,transfer
au,31/08/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-34500.0,transfer
au,31/07/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-15726.51,transfer
au,31/07/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-45000.0,transfer
au,30/06/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-14998.65,transfer
au,30/06/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-29000.0,transfer
au,31/05/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-20951.33,transfer
au,31/05/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-33000.0,transfer
au,30/04/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-17683.16,transfer
au,30/04/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-50000.0,transfer
au,31/03/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-20369.68,transfer
au,31/03/2024,1100 Stripe - Clearing Account,1101 Savings (7311),-35000.0,transfer
au,29/02/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-21664.99,transfer
au,31/01/2024,1100 Stripe - Clearing Account,2400-STRIPE-HOST Stripe - Host Payables,-6106.12,transfer
au,31/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-9.34,transfer
au,31/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.99,transfer
au,27/03/2026,1101 Savings (7311),1102 Wise AU,-30000.0,transfer
au,27/03/2026,1101 Savings (7311),1102 Wise AU,-11000.0,transfer
au,27/03/2026,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,27/03/2026,1101 Savings (7311),1100 Stripe - Clearing Account,42000.0,transfer
au,25/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-2.66,transfer
au,24/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-10.12,transfer
au,24/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.27,transfer
au,24/03/2026,1101 Savings (7311),1102 Wise AU,-2000.0,transfer
au,23/03/2026,1101 Savings (7311),1102 Wise AU,-15000.0,transfer
au,21/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.75,transfer
au,20/03/2026,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,20/03/2026,1101 Savings (7311),1100 Stripe - Clearing Account,28000.0,transfer
au,18/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.02,transfer
au,18/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.0,transfer
au,17/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.93,transfer
au,17/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.1,transfer
au,17/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.99,transfer
au,17/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-8.17,transfer
au,16/03/2026,1101 Savings (7311),1102 Wise AU,-12000.0,transfer
au,14/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-47.84,transfer
au,14/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.24,transfer
au,10/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.1,transfer
au,09/03/2026,1101 Savings (7311),1102 Wise AU,-2500.0,transfer
au,07/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.21,transfer
au,07/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.27,transfer
au,07/03/2026,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,06/03/2026,1101 Savings (7311),1102 Wise AU,-15000.0,transfer
au,06/03/2026,1101 Savings (7311),1102 Wise AU,-4000.0,transfer
au,04/03/2026,1101 Savings (7311),1102 Wise AU,-37741.0,transfer
au,03/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.93,transfer
au,03/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.71,transfer
au,03/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.39,transfer
au,03/03/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-10.34,transfer
au,28/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-13.01,transfer
au,27/02/2026,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,27/02/2026,1101 Savings (7311),1102 Wise AU,-20000.0,transfer
au,25/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-2.65,transfer
au,24/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.27,transfer
au,21/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.75,transfer
au,20/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.11,transfer
au,20/02/2026,1101 Savings (7311),1102 Wise AU,-30000.0,transfer
au,19/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.08,transfer
au,19/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.11,transfer
au,19/02/2026,1101 Savings (7311),1102 Wise AU,-22000.0,transfer
au,18/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.11,transfer
au,18/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.99,transfer
au,18/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,18/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.04,transfer
au,17/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-8.9,transfer
au,17/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.04,transfer
au,17/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.93,transfer
au,17/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.09,transfer
au,17/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.99,transfer
au,17/02/2026,1101 Savings (7311),1100 Stripe - Clearing Account,20000.0,transfer
au,14/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,14/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.24,transfer
au,14/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.2,transfer
au,13/02/2026,1101 Savings (7311),1102 Wise AU,-11000.0,transfer
au,11/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,11/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.11,transfer
au,11/02/2026,1101 Savings (7311),1102 Wise AU,-7000.0,transfer
au,10/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.11,transfer
au,10/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,10/02/2026,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,09/02/2026,1101 Savings (7311),1102 Wise AU,-7000.0,transfer
au,07/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,07/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.21,transfer
au,06/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.28,transfer
au,06/02/2026,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,05/02/2026,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,04/02/2026,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,03/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.4,transfer
au,03/02/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.77,transfer
au,02/02/2026,1101 Savings (7311),1102 Wise AU,-32000.0,transfer
au,30/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-10.62,transfer
au,30/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.98,transfer
au,30/01/2026,1101 Savings (7311),1102 Wise AU,-8000.0,transfer
au,29/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-48.67,transfer
au,29/01/2026,1101 Savings (7311),Due from Singapore,-1390.51,IC
au,28/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-2.91,transfer
au,28/01/2026,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,28/01/2026,1101 Savings (7311),1102 Wise AU,-20233.0,transfer
au,28/01/2026,1101 Savings (7311),1100 Stripe - Clearing Account,12000.0,transfer
au,27/01/2026,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,27/01/2026,1101 Savings (7311),Due from Singapore,-15201.0,IC
au,27/01/2026,1101 Savings (7311),1100 Stripe - Clearing Account,10000.0,transfer
au,23/01/2026,1101 Savings (7311),1102 Wise AU,-37000.0,transfer
au,23/01/2026,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,22/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.29,transfer
au,22/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,22/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.79,transfer
au,22/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.05,transfer
au,21/01/2026,1101 Savings (7311),1102 Wise AU,-7000.0,transfer
au,20/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.41,transfer
au,20/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.05,transfer
au,20/01/2026,1101 Savings (7311),1102 Wise AU,-33000.0,transfer
au,16/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.05,transfer
au,16/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.15,transfer
au,16/01/2026,1101 Savings (7311),1102 Wise AU,-30000.0,transfer
au,16/01/2026,1101 Savings (7311),1102 Wise AU,-25000.0,transfer
au,16/01/2026,1101 Savings (7311),1100 Stripe - Clearing Account,25000.0,transfer
au,15/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-2.05,transfer
au,15/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-8.66,transfer
au,15/01/2026,1101 Savings (7311),1102 Wise AU,-40000.0,transfer
au,14/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,14/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,14/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.31,transfer
au,13/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,13/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.25,transfer
au,12/01/2026,1101 Savings (7311),1102 Wise AU,-20000.0,transfer
au,08/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.2,transfer
au,08/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-1.05,transfer
au,08/01/2026,1101 Savings (7311),1102 Wise AU,-30000.0,transfer
au,07/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.04,transfer
au,07/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,06/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-2.15,transfer
au,06/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.42,transfer
au,02/01/2026,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,01/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-3.93,transfer
au,01/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.42,transfer
au,01/01/2026,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,31/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.78,transfer
au,31/12/2025,1101 Savings (7311),1102 Wise AU,-2000.0,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.34,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.15,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.17,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.1,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-10.94,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-5.26,transfer
au,30/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-2.04,transfer
au,27/12/2025,1101 Savings (7311),Due from Singapore,-15632.0,IC
au,27/12/2025,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,25/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,25/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.08,transfer
au,25/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,25/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-2.96,transfer
au,24/12/2025,1101 Savings (7311),1102 Wise AU,-40000.0,transfer
au,23/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.9,transfer
au,23/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.29,transfer
au,23/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.8,transfer
au,23/12/2025,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,22/12/2025,1101 Savings (7311),Due from Singapore,-12416.41,IC
au,19/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.06,transfer
au,19/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.11,transfer
au,19/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,19/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.32,transfer
au,19/12/2025,1101 Savings (7311),1102 Wise AU,-16000.0,transfer
au,18/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,18/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-4.26,transfer
au,18/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.34,transfer
au,17/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.14,transfer
au,17/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.16,transfer
au,17/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,17/12/2025,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,16/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-8.71,transfer
au,16/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,16/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.85,transfer
au,16/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.32,transfer
au,12/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.31,transfer
au,12/12/2025,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,11/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.04,transfer
au,11/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.27,transfer
au,11/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,10/12/2025,1101 Savings (7311),1102 Wise AU,-5000.0,transfer
au,09/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.21,transfer
au,09/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.06,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.85,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.15,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.1,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.48,transfer
au,06/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.34,transfer
au,05/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-2.15,transfer
au,05/12/2025,1101 Savings (7311),1102 Wise AU,-19000.0,transfer
au,05/12/2025,1101 Savings (7311),1102 Wise AU,-1000.0,transfer
au,04/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,02/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-11.24,transfer
au,02/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-2.1,transfer
au,02/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-4.03,transfer
au,02/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.81,transfer
au,02/12/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.43,transfer
au,02/12/2025,1101 Savings (7311),1102 Wise AU,-2000.0,transfer
au,01/12/2025,1101 Savings (7311),1100 Stripe - Clearing Account,18000.0,transfer
au,01/12/2025,1101 Savings (7311),1102 Wise AU,-13000.0,transfer
au,01/12/2025,1101 Savings (7311),1102 Wise AU,-4500.0,transfer
au,01/12/2025,1101 Savings (7311),1102 Wise AU,-4000.0,transfer
au,27/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-2.18,transfer
au,27/11/2025,1101 Savings (7311),1102 Wise AU,-30000.0,transfer
au,27/11/2025,1101 Savings (7311),1102 Wise AU,-50000.0,transfer
au,26/11/2025,1101 Savings (7311),1102 Wise AU,-18000.0,transfer
au,25/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.09,transfer
au,25/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,25/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.05,transfer
au,24/11/2025,1101 Savings (7311),1102 Wise AU,-6000.0,transfer
au,22/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.3,transfer
au,21/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.68,transfer
au,21/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.81,transfer
au,21/11/2025,1101 Savings (7311),1102 Wise AU,-20000.0,transfer
au,20/11/2025,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,20/11/2025,1101 Savings (7311),1100 Stripe - Clearing Account,15000.0,transfer
au,19/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.08,transfer
au,19/11/2025,1101 Savings (7311),1100 Stripe - Clearing Account,4000.0,transfer
au,18/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.07,transfer
au,18/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.18,transfer
au,18/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.25,transfer
au,18/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.08,transfer
au,18/11/2025,1101 Savings (7311),1100 Stripe - Clearing Account,5000.0,transfer
au,17/11/2025,1101 Savings (7311),1102 Wise AU,-7500.0,transfer
au,17/11/2025,1101 Savings (7311),1100 Stripe - Clearing Account,7500.0,transfer
au,15/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.35,transfer
au,15/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-8.87,transfer
au,15/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.88,transfer
au,15/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-3.23,transfer
au,15/11/2025,1101 Savings (7311),1102 Wise AU,-10000.0,transfer
au,14/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.35,transfer
au,13/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.3,transfer
au,13/11/2025,1101 Savings (7311),1102 Wise AU,-2000.0,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.26,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.29,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.2,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.37,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.27,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.52,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.32,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.12,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.41,transfer
au,11/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.42,transfer
au,11/11/2025,1101 Savings (7311),Due from Singapore,-7.68,IC
au,08/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-0.83,transfer
au,08/11/2025,1101 Savings (7311),Operating Expenses:Bank Fees,-1.08,transfer
